12.631778	4.641283	4.131443	1.227192	4.959290
12.695643	4.368762	2.855127	2.776047	8.731975
12.726206	3.612501	3.816475	2.570980	4.733305
12.732584	3.642364	4.988056	1.369506	1.971462
12.755532	3.063116	2.036377	4.900464	17.593645
12.844488	3.629298	4.484802	1.885849	5.311576
12.865446	3.435076	3.536272	3.028606	9.403642
12.883651	3.272162	3.128071	3.599720	10.075664
12.936996	2.937790	3.606392	3.455788	13.252189
13.016644	3.209809	3.003871	3.786325	18.167395
13.054401	2.436041	4.026039	3.537873	13.524945
13.107326	3.706138	3.711097	2.582695	6.078092
13.196335	3.768598	3.150771	3.080598	20.255749
13.247517	3.689624	4.739563	1.570750	2.421634
13.332056	3.158227	2.723210	4.118515	19.153280
13.339597	4.227039	3.416764	2.356100	4.056905
13.419859	3.974541	2.507561	3.517864	9.850673
13.502496	3.660984	4.329156	2.009817	5.219720
13.529899	4.455496	3.298405	2.246047	9.184341
13.541062	3.434788	3.521850	3.043310	26.624350
13.562375	3.086836	3.247114	3.665989	9.944742
13.590176	4.890273	4.417044	0.692577	5.250725
13.607398	3.006261	3.111941	3.881766	8.431348
13.640660	3.394205	3.805844	2.799885	5.377925
13.731641	3.022866	4.374497	2.602584	7.911089
13.764247	2.874906	2.627599	4.497477	20.192524
13.927141	5.214060	3.016032	1.769855	4.777238
13.956732	4.012183	2.356168	3.631607	10.498530
14.016451	4.616415	3.118946	2.264598	6.662645
14.050799	4.011119	3.171434	2.817394	8.100697
14.064349	4.554469	3.783229	1.662255	5.239244
14.101136	3.458125	2.817563	3.724293	10.299129
14.121376	4.519638	5.120036	0.360265	4.283842
14.214604	3.051914	3.279151	3.668902	8.869131
14.225871	3.343406	3.692718	2.963854	9.914565
14.260714	4.209038	3.519044	2.271857	5.183863
14.307358	2.823802	2.443285	4.732875	10.964746
14.317245	3.364613	3.066464	3.568878	14.159610
14.333899	3.417907	4.614626	1.967389	5.498686
14.374055	3.095900	3.205413	3.698652	10.968939
14.427425	3.311724	4.827196	1.861046	5.574380
14.507190	2.717850	2.875797	4.406309	7.748970
14.539119	3.478907	5.346437	1.174615	3.974509
14.599383	4.044405	3.706003	2.249557	5.669876
14.609285	4.030312	3.969173	2.000477	3.827504
14.707102	3.664326	3.184774	3.150863	9.400310
14.792251	3.677888	3.990543	2.331538	6.320533
14.814485	4.069780	5.150820	0.779309	5.349893
14.835505	3.301749	2.893634	3.804575	14.672728
14.868032	3.144832	2.155405	4.699727	14.096123
14.941934	3.344942	4.709603	1.945333	4.618202
14.969978	3.715961	3.050559	3.233426	13.309625
14.975687	4.114799	4.775053	1.110046	4.215945
14.983387	4.323300	2.904062	2.772562	7.471215
15.051833	3.532393	2.798013	3.669547	8.030455
15.111441	3.278424	3.400328	3.321207	8.951291
15.117981	4.312921	5.629652	0.057274	6.138068
15.142633	4.215088	3.250375	2.534466	6.582631
15.150938	3.852341	3.503058	2.644529	6.089197
15.194325	2.978639	4.128758	2.892580	10.597316
15.246702	3.875327	4.358833	1.765742	7.227130
15.307403	4.103456	3.195144	2.701361	11.489499
15.311316	3.233611	3.083067	3.683290	20.743401
15.361481	3.696146	4.603264	1.700482	7.008320
15.382809	3.065142	2.571192	4.363636	11.523892
15.393523	3.450553	3.346342	3.203058	10.066477
15.419232	2.982295	2.476198	4.541469	11.735857
15.468248	3.213095	5.396469	1.390363	5.340965
15.492820	2.887733	2.856344	4.255896	18.679432
15.585390	3.485061	3.435823	3.079086	5.542073
15.674726	3.068889	2.595536	4.335534	9.628617
15.698017	3.370339	3.359861	3.269755	7.449908
15.720077	3.288745	3.301935	3.409287	9.638000
15.756249	3.722345	3.001218	3.276392	21.069643
15.774885	3.028404	3.244652	3.726950	19.942362
15.784949	2.869371	3.525260	3.605340	15.758026
15.943767	4.000060	3.111863	2.888021	10.608676
15.998424	3.339071	4.074661	2.586197	6.330449
16.026976	3.374508	3.562074	3.063413	27.503481
16.063848	3.040224	3.274501	3.685219	9.962031
16.107367	3.509783	2.848621	3.641569	11.219672
16.146063	3.049696	4.620541	2.329715	5.812122
16.170315	3.640017	3.716161	2.643792	11.480644
16.172840	4.768548	4.423674	0.807709	7.809310
16.228958	3.106026	2.648754	4.245212	18.502535
16.281191	3.263008	3.393182	3.343762	11.301890
16.339972	3.016000	3.143218	3.840757	8.812002
16.341345	4.078571	3.660320	2.261044	7.963887
16.409872	2.946477	3.293455	3.760026	10.851492
16.614698	2.995111	2.349795	4.655091	18.139357
16.636765	4.541358	4.978424	0.480136	6.826450
16.642193	3.936970	3.077455	2.985555	10.454173
16.712416	4.134766	3.317289	2.547911	6.303463
16.733555	4.179364	3.235927	2.584668	7.904891
16.744034	3.832608	3.494737	2.672609	8.889680
16.748041	3.235060	2.830134	3.934758	11.747132
16.830256	3.090713	3.552750	3.356539	7.132685
16.836964	3.819835	2.674534	3.505618	18.048891
16.884880	3.312295	3.426925	3.260745	7.909452
16.915966	3.023915	2.617518	4.358538	13.452763
16.959633	2.837751	3.091557	4.070657	12.287307
16.977127	3.160421	4.162306	2.677228	7.975779
17.030066	2.536100	2.972633	4.491265	11.924447
17.037855	3.481786	3.983302	2.534880	7.211522
17.057449	4.376587	4.062165	1.561152	6.354015
17.108913	3.855844	4.672696	1.471417	6.956061
17.155809	3.152448	2.771553	4.075982	19.545317
17.188110	3.134159	3.425162	3.440633	6.441067
17.242586	4.340199	3.345160	2.314590	9.146872
17.277420	4.313314	4.896343	0.790256	8.193352
17.338062	3.608871	2.779545	3.611550	9.211812
17.347630	4.415688	4.726029	0.858191	6.415011
17.412783	3.176423	2.690773	4.132773	9.191991
17.442373	3.244559	3.290682	3.464751	9.374491
17.472002	3.390778	4.444426	2.164749	8.054446
17.481373	2.508098	2.154844	5.337057	11.155901
17.531422	3.104177	4.147779	2.747975	9.147962
17.582109	3.595823	2.778533	3.625616	12.661742
17.594757	3.613208	3.051615	3.335129	10.080791
17.615311	4.370376	5.590271	0.039177	8.735516
17.627661	3.187208	2.646008	4.166790	21.214571
17.658978	4.560861	3.876334	1.562741	7.929873
17.769514	3.351577	3.456017	3.192385	13.007418
17.804993	3.698881	4.245739	2.055337	9.588962
17.884617	3.268156	2.469791	4.262022	13.053649
17.901670	2.950479	2.465487	4.584035	19.403254
17.915457	3.590112	4.071707	2.338147	11.739638
17.935648	2.871484	2.981257	4.147249	16.043734
17.947248	3.804936	4.173184	2.021808	10.451391
17.999128	2.910331	4.935424	2.154163	9.128953
18.046701	2.732390	3.048662	4.218967	20.811565
18.090511	3.655177	3.645949	2.698807	10.998552
18.104168	3.408337	3.933827	2.657790	9.817058
18.197577	2.941186	2.444253	4.614563	23.120056
18.318666	2.450244	2.018074	5.531673	9.638135
18.333355	4.157506	2.585001	3.257448	12.699121
18.352249	3.944649	2.756378	3.298963	18.487541
18.375925	4.305046	2.715841	2.979069	10.466161
18.436785	3.530507	2.605809	3.863669	11.561218
18.480701	3.219724	2.901967	3.878291	12.736879
18.495232	3.131638	3.421014	3.447309	10.830102
18.537642	3.260251	3.572832	3.166914	29.384977
18.551504	2.727932	3.042829	4.229216	9.584337
18.580975	2.678478	3.372750	3.948782	11.407005
18.607075	2.667313	4.378921	2.953718	9.420467
18.629173	2.156000	3.948784	3.895178	12.633939
18.696060	3.497766	2.718508	3.783695	11.000467
18.720776	3.173339	2.814067	4.012565	21.963079
18.735620	3.534528	3.851682	2.613735	13.223349
18.752836	4.730053	4.333848	0.935991	10.366830
18.764198	3.922277	4.026824	2.050853	10.902723
18.908945	3.532044	3.493749	2.974171	11.279983
18.978422	3.452283	3.416941	3.130739	12.021498
19.027071	2.788598	2.781008	4.430369	10.640545
19.052259	2.827440	2.903996	4.268563	9.344647
19.056177	3.227371	3.520639	3.251946	8.974292
19.089561	2.699639	4.149039	3.151299	9.705779
19.151663	2.713468	2.308278	4.978251	17.137569
19.172712	4.630461	4.928172	0.441208	9.105726
19.188917	2.933097	3.489478	3.577380	10.088931
19.203186	3.340762	2.519561	4.139670	17.380812
19.212774	4.141789	4.362373	1.495744	9.782303
19.366142	2.736686	3.126934	4.136352	16.711054
19.385994	2.935055	2.948182	4.116724	12.106971
19.464045	4.197493	3.303124	2.499328	11.583386
19.494024	4.185652	4.569377	1.244868	9.346638
19.511919	3.407043	2.085680	4.507257	16.629272
19.538731	3.681118	4.035523	2.283309	11.048580
19.551779	3.873425	4.455495	1.671034	9.636409
19.565077	2.940799	2.295114	4.764090	14.215080
19.594461	2.631332	2.491798	4.876856	15.297300
19.631628	3.120301	3.033084	3.846595	12.305876
19.681845	2.358756	3.394228	4.246999	14.150028
19.693176	3.992505	3.376198	2.631236	11.297095
19.726622	4.419052	4.913784	0.667092	11.051827
19.781282	3.018164	3.863128	3.118680	11.611239
19.855333	4.761357	4.328389	0.910211	8.585777
19.896662	3.299967	2.853091	3.846889	12.574653
19.923983	2.741331	2.436704	4.821947	21.252703
20.020084	3.018784	2.339521	4.641666	12.861574
20.058302	3.275667	3.009235	3.715078	14.373630
20.090847	4.224274	4.201588	1.574055	9.565544
20.106728	2.942292	2.453676	4.604018	22.531763
20.111479	4.403031	5.566712	0.030095	11.329966
20.127848	3.266715	3.124645	3.608603	14.770871
20.203487	3.733352	3.344256	2.922353	11.205890
20.221397	4.683495	3.671078	1.645380	10.058369
20.295309	2.640754	2.816808	4.542397	9.546783
20.328936	2.960248	3.479377	3.560344	15.036102
20.404425	3.854230	4.104487	2.041241	11.936921
20.481300	2.688998	2.403752	4.907229	14.919168
20.492172	3.753829	3.982440	2.263674	12.934172
20.524471	3.589891	3.551504	2.858543	13.951535
20.534575	3.704327	4.345188	1.950398	10.980824
20.552689	3.010130	2.222010	4.767834	20.026468
20.584335	3.021849	2.399929	4.578218	16.202299
20.593710	3.014032	2.740911	4.245028	15.325217
20.633169	2.832148	3.420962	3.746886	18.605534
20.654951	2.556335	3.430825	4.012827	17.094851
20.669195	2.977390	4.368670	2.653859	11.352922
20.731630	2.916770	2.474366	4.608855	26.674026
20.852541	4.301401	3.290139	2.408389	11.321328
20.870012	3.766967	2.597393	3.635601	14.660070
20.874956	3.500721	3.642820	2.856421	12.766895
20.946325	3.068401	2.968416	3.963177	18.505796
20.974033	2.819165	3.739392	3.441406	15.160108
21.009886	3.108530	2.701287	4.190158	18.173866
21.049059	2.138990	1.708319	6.152684	11.679279
21.070959	3.132861	3.523134	3.344000	29.708776
21.082315	3.939496	3.894036	2.166397	10.461370
21.161596	2.823386	3.173237	4.003339	14.114886
21.216162	3.242446	3.394051	3.363494	14.156444
21.217005	2.965934	3.054633	3.979431	15.385532
21.248682	2.678029	2.335578	4.986399	22.988636
21.287239	3.650837	3.718093	2.630998	13.975785
21.318039	4.757899	4.195032	1.046981	13.033893
21.320534	4.028515	3.191200	2.780233	12.621739
21.367725	3.380746	2.421731	4.197491	14.655003
21.394207	3.212492	3.449868	3.337615	13.385657
21.440384	3.042645	3.346611	3.610701	14.072292
21.486317	3.554117	3.022585	3.423276	14.235483
21.549875	2.846063	3.152706	4.001194	14.417752
21.604040	2.329248	3.547559	4.123172	15.132059
21.632217	3.974361	4.550688	1.474877	12.748960
21.633118	2.811397	2.695744	4.492843	20.971224
21.703777	4.770958	4.711016	0.517959	11.590010
21.715410	2.356524	4.913731	2.729712	14.075438
21.828699	2.699323	1.916955	5.383712	13.768177
21.870382	3.297438	2.927411	3.775142	13.727298
21.906610	3.922649	5.001759	1.075493	12.237958
21.925457	3.305915	3.095874	3.598191	14.558014
21.932142	3.766732	3.518242	2.714978	14.250966
21.974421	2.692549	3.371195	3.936226	18.881868
21.976116	4.155646	4.359932	1.484296	11.638792
22.048779	3.677525	4.144772	2.177651	13.541661
22.080956	2.744240	2.698040	4.557740	19.591534
22.160547	4.210476	2.997736	2.791740	15.030007
22.185013	4.377995	5.016708	0.605129	13.890748
22.201616	3.041673	1.899900	5.058414	16.060061
22.221874	3.150956	2.187838	4.661203	17.326004
22.279804	2.631344	2.566072	4.802562	16.683607
22.321388	2.771592	3.220201	4.008179	15.955117
22.333141	2.877691	3.705016	3.417261	14.699394
22.372780	3.029365	3.260907	3.709694	13.831181
22.415983	4.683782	4.301468	1.014697	11.004119
22.540531	3.538539	2.527767	3.933686	16.708347
22.609772	3.251988	3.141934	3.606079	21.264296
22.612053	4.292359	5.286224	0.421314	14.740373
22.633530	3.086377	3.422369	3.491216	15.082912
22.661743	2.729234	2.314835	4.955947	20.956184
22.684134	4.225210	3.903103	1.871619	12.324262
22.685534	2.554436	3.463498	3.982058	17.274080
22.775949	3.577175	3.402654	3.020131	13.936879
22.823647	5.022712	3.413180	1.564067	13.012719
22.876513	2.393010	2.542118	5.064864	14.515053
22.912500	3.405519	2.816090	3.778377	18.730337
22.968464	3.692501	4.091675	2.215795	14.805748
23.003649	3.807835	4.078303	2.113812	14.333615
23.047264	3.397004	2.453699	4.149271	16.790514
23.068674	3.383274	2.934745	3.681955	16.694677
23.087183	3.128665	3.233421	3.637860	16.002890
23.090973	3.952733	3.923302	2.123903	13.138968
23.096777	2.626806	2.169256	5.203889	21.715498
23.116911	2.672577	3.057139	4.270236	16.566536
23.139946	3.547422	3.616408	2.836144	15.154520
23.147186	3.026438	2.467457	4.506093	22.634855
23.204275	2.551462	2.567091	4.881434	20.999207
23.229197	3.423905	3.707670	2.868385	15.240184
23.265848	2.401686	3.097234	4.501054	20.456089
23.334440	3.336429	4.311840	2.351691	14.637140
23.363634	2.716998	4.235991	3.046973	17.730335
23.427319	3.491518	3.475491	3.032961	18.807894
23.490694	3.380181	3.193635	3.426150	21.869400
23.532114	3.276075	2.766456	3.957464	25.484770
23.543043	3.378281	3.918507	2.703168	14.354124
23.608505	2.391932	1.948075	5.659964	24.063482
23.663347	3.300100	3.447410	3.252452	15.653649
23.671398	2.682596	2.325225	4.992169	21.565796
23.678335	2.646973	3.333111	4.019880	19.020954
23.688526	4.238989	3.544680	2.216261	13.564471
23.691792	2.531276	2.954815	4.513906	26.825796
23.836309	3.281069	2.591750	4.127165	19.269611
23.861423	4.844522	4.042275	1.113075	15.757482
23.889149	4.092916	3.208875	2.698154	14.568813
23.940172	3.499195	2.462917	4.037865	17.115068
23.993086	3.381853	3.892041	2.726075	17.434174
24.047476	2.830834	2.807700	4.361432	17.078829
24.065920	3.942140	4.790356	1.267426	15.034703
24.144241	2.074651	3.515314	4.409999	18.574097
24.200735	4.077647	3.044224	2.878087	16.812281
24.208992	4.857255	4.508925	0.633710	14.207226
24.293240	2.590909	2.355378	5.053702	25.532402
24.336823	2.979717	2.250545	4.769741	17.317989
24.339161	3.149133	2.496518	4.354341	16.931196
24.355120	3.818489	5.325813	0.855615	14.418138
24.380644	3.768097	3.784556	2.447303	17.493042
24.397270	2.974294	4.026707	2.998981	18.486748
24.412077	4.174378	4.440369	1.385146	14.216512
24.439976	3.105412	3.508518	3.386040	15.633430
24.460054	2.484444	2.805182	4.710347	17.070761
24.506212	3.420651	2.762591	3.816736	22.412113
24.516928	3.120782	4.496999	2.382148	14.761600
24.603189	2.935899	2.212681	4.851408	20.930643
24.639990	2.593110	3.356386	4.050479	24.625053
24.651386	4.382217	5.057140	0.560537	16.606936
24.701523	4.184311	2.798769	3.016878	17.328857
24.756096	3.347110	3.218175	3.434711	16.733711
24.813053	2.743999	2.546566	4.709429	18.661915
24.871250	3.002349	3.896613	3.101020	17.493525
24.946592	2.932186	3.005341	4.062430	15.248048
24.969120	4.508996	4.409728	1.081166	13.622807
25.095257	3.432506	2.070314	4.497182	20.042723
25.108921	4.437008	5.539407	0.023487	16.518551
25.168163	2.897166	2.902704	4.200119	18.462564
25.223209	4.445577	3.645479	1.908869	14.714272
25.228518	2.785259	3.486464	3.728260	17.405096
25.259037	3.650213	3.775757	2.573980	15.894746
25.277235	2.633607	1.985315	5.381064	23.015221
25.299047	2.917711	2.673923	4.408368	25.915730
25.390106	3.156138	2.281663	4.562191	17.866714
25.392342	4.660381	3.609090	1.730464	16.760323
25.421413	3.613881	3.305216	3.080856	18.253517
25.452446	3.425560	3.158554	3.415873	18.318443
25.457754	3.821370	3.794231	2.384389	18.031439
25.459423	2.943872	2.434388	4.621754	22.715359
25.489479	3.106417	2.899378	3.994205	20.312246
25.492277	2.503171	3.084360	4.412477	18.163958
25.514048	3.031368	4.132813	2.835789	17.299391
25.544178	3.048096	2.962189	3.989716	18.127321
25.573341	3.134501	2.812239	4.053257	20.680185
25.629143	3.840905	2.919057	3.240005	20.035593
25.648775	4.010243	4.226930	1.762765	14.520882
25.698210	3.463819	3.424106	3.112039	18.948383
25.719442	2.677217	2.777668	4.545100	22.624203
25.795412	2.587564	2.913567	4.498855	25.905794
25.830296	2.822262	4.027873	3.149836	19.728334
25.855183	3.037376	4.177566	2.785020	18.688780
25.911180	3.524260	4.294846	2.180837	17.005966
25.950672	3.275915	3.157104	3.566949	20.773462
25.983675	3.484826	3.466698	3.048434	19.207403
26.056498	3.447890	2.744914	3.807178	29.779701
26.066132	2.972605	4.064782	2.962574	20.042042
26.116899	2.124133	1.885422	5.990431	20.339848
26.177822	2.910899	2.360803	4.728271	31.150244
26.232267	3.915356	3.801159	2.283438	14.961451
26.234200	2.554066	3.142093	4.303830	23.597160
26.257418	2.638176	3.158736	4.203091	30.113226
26.383535	4.834349	4.007937	1.157653	18.525953
26.424753	3.285207	2.334303	4.380472	20.657393
26.478615	3.407827	2.132131	4.460032	20.183178
26.521351	4.036222	4.739812	1.223864	17.616480
26.525291	3.342597	3.017334	3.640055	19.923786
26.556957	3.137834	3.235628	3.626509	20.532667
26.635862	3.610648	3.892535	2.496775	16.140251
26.668676	2.530931	3.233358	4.235685	20.462208
26.689043	2.907794	2.250242	4.841932	18.296196
26.700294	4.687185	4.602566	0.710175	16.625746
26.742510	2.082120	2.452507	5.465367	17.328098
26.823561	3.519900	2.825303	3.654776	19.591730
26.823778	3.922641	3.839983	2.237355	20.285984
26.843468	3.868453	5.219852	0.911634	16.943155
26.854549	4.099252	3.060811	2.839911	19.745008
26.859528	2.723590	2.380256	4.896139	29.295177
26.872196	4.130651	4.589874	1.279397	16.754978
26.899046	2.848332	3.562463	3.589193	20.429028
26.944407	3.745988	3.745735	2.508230	17.758537
27.005398	3.037124	2.375978	4.586926	26.913141
27.020451	3.116463	3.774408	3.109085	19.800283
27.063370	3.216552	2.545188	4.238244	25.593420
27.134193	4.387391	5.070799	0.541753	19.169880
27.181185	2.951736	3.591471	3.456784	20.890596
27.189156	2.655231	3.432201	3.912554	25.020662
27.309624	3.843738	3.276885	2.879354	18.812050
27.324697	2.861540	2.642246	4.496210	21.472267
27.384541	2.925797	2.978201	4.095982	18.570435
27.418777	3.020100	3.952309	3.027557	19.684235
27.499043	4.379945	4.507690	1.112233	16.322075
27.502254	2.631392	2.426305	4.942302	25.014660
27.607016	4.452856	5.523184	0.023886	19.116575
27.627850	2.867137	2.642815	4.490031	21.176752
27.716282	4.387462	3.578726	2.033763	17.385473
27.729618	2.386130	2.085853	5.527994	24.753534
27.746454	3.830930	3.790586	2.378459	18.233885
27.753231	3.599621	2.526072	3.874309	20.274118
27.790520	2.901414	2.594057	4.504529	20.669502
27.813953	3.585164	3.386301	3.028512	20.161013
27.882673	4.300456	3.699786	1.999699	19.323734
27.884556	2.722832	2.326600	4.950558	27.478277
27.900692	2.942225	3.198536	3.859221	22.288790
27.924774	4.146406	4.096223	1.757301	21.282967
27.944830	3.222770	3.468716	3.308462	18.372263
27.972284	3.078003	4.454727	2.467207	19.927586
